time,latitude,longitude,Uwind,Vwind
UTC,degrees_north,degrees_east,meter second-1,meter second-1
2025-09-02T10:00:00Z,19.285,-154.99,-2.226224,-5.346311
2025-09-02T10:00:00Z,19.285,-154.93,-3.5492537,-4.4326973
2025-09-02T10:00:00Z,19.285,-154.87,-4.608967,-3.5297034
2025-09-02T10:00:00Z,19.285,-154.81,-4.912284,-3.070658
2025-09-02T10:00:00Z,19.285,-154.75,-4.8687034,-2.8234117
2025-09-02T10:00:00Z,19.285,-154.69,-4.858355,-2.553396
2025-09-02T10:00:00Z,19.285,-154.63,-4.8682747,-2.2996924
2025-09-02T10:00:00Z,19.34,-156.19,-2.3650894,3.8592632
2025-09-02T10:00:00Z,19.34,-156.13,-2.0116582,2.2281604
2025-09-02T10:00:00Z,19.34,-156.07,-1.889709,0.6252125
2025-09-02T10:00:00Z,19.34,-156.01,-2.0125546,-0.42644992
2025-09-02T10:00:00Z,19.34,-155.95,-1.8869826,-0.92683494
2025-09-02T10:00:00Z,19.34,-155.89,-1.149708,-0.8427336
2025-09-02T10:00:00Z,19.34,-155.83,-0.44241327,-0.75449735
2025-09-02T10:00:00Z,19.34,-155.77,-0.2889875,-1.1316698
2025-09-02T10:00:00Z,19.34,-155.71,-0.80628014,-1.5580881
2025-09-02T10:00:00Z,19.34,-155.65,-1.4517267,-2.1704824
2025-09-02T10:00:00Z,19.34,-155.59,-1.3806401,-2.6552005
2025-09-02T10:00:00Z,19.34,-155.53,-0.4851568,-1.4255484
2025-09-02T10:00:00Z,19.34,-155.47,0.62383115,0.77893627
2025-09-02T10:00:00Z,19.34,-155.41,1.595578,1.1425685
2025-09-02T10:00:00Z,19.34,-155.35,1.57841,-0.11887059
2025-09-02T10:00:00Z,19.34,-155.29,0.24629827,-1.7788265
2025-09-02T10:00:00Z,19.34,-155.23,-1.0618778,-2.8943222
2025-09-02T10:00:00Z,19.34,-155.17,-1.2918279,-3.432546
2025-09-02T10:00:00Z,19.34,-155.11,-0.7457959,-4.124414
2025-09-02T10:00:00Z,19.34,-155.05,-0.20153056,-4.561999
2025-09-02T10:00:00Z,19.34,-154.99,-0.29646719,-4.843799
2025-09-02T10:00:00Z,19.34,-154.93,-1.4712967,-4.7346096
2025-09-02T10:00:00Z,19.34,-154.87,-3.32651,-3.8081045
2025-09-02T10:00:00Z,19.34,-154.81,-4.4363465,-3.0251586
2025-09-02T10:00:00Z,19.34,-154.75,-4.624098,-2.6972733
2025-09-02T10:00:00Z,19.34,-154.69,-4.6240416,-2.4543984
2025-09-02T10:00:00Z,19.34,-154.63,-4.6585765,-2.213088
2025-09-02T10:00:00Z,19.395,-156.19,-1.8288629,3.343905
2025-09-02T10:00:00Z,19.395,-156.13,-1.6286119,1.8991774
2025-09-02T10:00:00Z,19.395,-156.07,-1.7699901,0.695086
2025-09-02T10:00:00Z,19.395,-156.01,-2.008879,-0.2072709
2025-09-02T10:00:00Z,19.395,-155.95,-1.7700595,-0.9859173
2025-09-02T10:00:00Z,19.395,-155.89,-1.090963,-1.3302683
2025-09-02T10:00:00Z,19.395,-155.83,-0.49994582,-0.96302736
2025-09-02T10:00:00Z,19.395,-155.77,-0.23413888,-0.673415
2025-09-02T10:00:00Z,19.395,-155.71,-0.99261355,-1.0081507
2025-09-02T10:00:00Z,19.395,-155.65,-2.272756,-1.9801325
2025-09-02T10:00:00Z,19.395,-155.59,-2.082844,-3.3376257
2025-09-02T10:00:00Z,19.395,-155.53,-0.67130107,-3.3741715
2025-09-02T10:00:00Z,19.395,-155.47,0.31655043,-1.0041108
2025-09-02T10:00:00Z,19.395,-155.41,0.9212765,0.87378114
2025-09-02T10:00:00Z,19.395,-155.35,0.8754265,-0.1963715
2025-09-02T10:00:00Z,19.395,-155.29,-0.27754095,-2.2096353
2025-09-02T10:00:00Z,19.395,-155.23,-1.0605546,-3.0502114
2025-09-02T10:00:00Z,19.395,-155.17,-0.59089965,-3.0275235
2025-09-02T10:00:00Z,19.395,-155.11,0.30936447,-3.1258178
2025-09-02T10:00:00Z,19.395,-155.05,0.9043962,-3.2386184
2025-09-02T10:00:00Z,19.395,-154.99,1.1072652,-3.4979537
2025-09-02T10:00:00Z,19.395,-154.93,0.4584563,-3.8359783
2025-09-02T10:00:00Z,19.395,-154.87,-1.5962726,-3.497796
