PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P573
Station name, Blackrock_CS2008
Begin Date, 2008-09-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P573.cwu.nam14.pos
Offset from source file, 50.74 mm North, -46.15 mm East, -11.34 mm Vertical
Reference position, 36.0930945925 North Latitude, -118.260499205 East Longitude, 2441.38119 meters elevation
Date,North (mm),East (mm)
2009-08-13,9.35,-6.61
2009-08-14,10.00,-7.95
2009-08-15,10.25,-7.75
2009-08-16,10.01,-7.77
2009-08-17,9.92,-7.09
2009-08-18,9.76,-7.88
2009-08-19,9.35,-7.73
2009-08-20,9.22,-7.06
2009-08-21,10.02,-6.19
2009-08-22,8.35,-6.59
2009-08-23,8.63,-6.61
2009-08-24,11.83,-9.05
2009-08-25,9.06,-7.14
2009-08-26,9.03,-6.41
2009-08-27,8.95,-6.82
2009-08-28,9.32,-6.96
2009-08-29,9.66,-7.31
2009-08-30,9.01,-6.89
2009-08-31,8.04,-7.00
2009-09-01,9.97,-5.97
2009-09-02,9.60,-8.29
2009-09-03,10.53,-9.19
2009-09-04,10.30,-8.58
2009-09-05,9.23,-7.16
2009-09-06,9.12,-8.17
2009-09-07,8.95,-9.02
2009-09-08,9.15,-8.52
2009-09-09,9.13,-8.59
2009-09-10,8.70,-8.73
2009-09-11,8.45,-8.30
2009-09-12,8.09,-6.28
2009-09-13,8.49,-7.03
2009-09-14,10.26,-7.30
2009-09-15,8.65,-8.39
2009-09-16,8.83,-8.69
2009-09-17,10.26,-8.09
2009-09-18,9.37,-7.99
2009-09-19,10.23,-8.26
2009-09-20,10.24,-8.32
2009-09-21,10.28,-8.85
2009-09-22,10.15,-9.03
2009-09-23,8.99,-7.25
2009-09-24,8.87,-8.92
2009-09-25,10.00,-8.80
2009-09-26,10.74,-8.18
2009-09-27,9.74,-8.29
2009-09-28,9.04,-8.60
2009-09-29,8.26,-8.11
2009-09-30,8.27,-10.68
2009-10-01,10.18,-8.33
2009-10-02,9.63,-8.68
2009-10-03,9.52,-6.74
2009-10-04,9.61,-11.17
2009-10-05,9.06,-8.98
2009-10-06,10.01,-8.85
2009-10-07,10.68,-8.28
2009-10-08,10.28,-8.28
2009-10-09,9.51,-8.11
2009-10-10,8.77,-7.55
2009-10-11,10.11,-8.22
2009-10-12,8.44,-9.05
2009-10-13,9.76,-8.55
2009-10-14,8.88,-7.71
2009-10-15,9.73,-7.21
2009-10-16,11.00,-9.08
2009-10-17,11.35,-9.06
2009-10-18,10.86,-7.32
2009-10-19,12.54,-7.60
2009-10-20,11.81,-9.50
2009-10-21,10.50,-9.32
2009-10-22,10.85,-9.27
2009-10-23,10.40,-9.73
