PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P519
Station name, PaintedCavCS2007
Begin Date, 2007-06-01
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P519.cwu.nam14.pos
Offset from source file, 183.77 mm North, -177.68 mm East, -4.94 mm Vertical
Reference position, 34.5078121050 North Latitude, -119.7924387741 East Longitude, 810.91398 meters elevation
Date,North (mm),East (mm)
2008-08-01,37.03,-33.47
2008-08-02,37.69,-33.55
2008-08-03,36.60,-33.51
2008-08-04,39.06,-32.27
2008-08-05,35.29,-32.98
2008-08-06,35.75,-33.72
2008-08-07,36.43,-33.31
2008-08-08,37.36,-33.55
2008-08-09,37.00,-33.82
2008-08-10,37.01,-34.58
2008-08-11,36.96,-34.63
2008-08-12,36.98,-34.75
2008-08-13,37.32,-34.64
2008-08-14,37.79,-34.28
2008-08-15,37.86,-34.55
2008-08-16,37.94,-34.99
2008-08-17,36.89,-34.36
2008-08-18,37.92,-35.54
2008-08-19,38.94,-34.98
2008-08-20,37.23,-35.56
2008-08-21,38.82,-34.57
2008-08-22,38.60,-35.51
2008-08-23,38.11,-35.12
2008-08-24,37.93,-35.72
2008-08-25,38.29,-36.16
2008-08-26,37.32,-34.19
2008-08-27,38.06,-35.73
2008-08-28,40.08,-36.48
2008-08-29,38.98,-36.92
2008-08-30,38.39,-35.85
2008-08-31,38.20,-36.30
2008-09-01,40.00,-37.54
2008-09-02,39.64,-35.98
2008-09-03,39.99,-36.55
2008-09-04,38.83,-35.52
2008-09-05,39.46,-37.51
2008-09-06,39.28,-36.85
2008-09-07,39.46,-35.83
2008-09-08,39.02,-37.74
2008-09-09,38.28,-36.76
2008-09-10,38.84,-36.80
2008-09-11,39.68,-36.83
2008-09-12,39.99,-37.80
2008-09-13,40.49,-36.90
2008-09-14,39.73,-36.95
2008-09-15,38.93,-36.53
2008-09-16,39.85,-38.04
2008-09-17,39.72,-37.51
2008-09-18,39.64,-36.45
2008-09-19,41.47,-38.05
2008-09-20,41.01,-37.60
2008-09-21,39.86,-37.95
2008-09-22,41.05,-37.73
2008-09-23,40.07,-37.23
2008-09-24,40.08,-38.09
2008-09-25,40.37,-38.78
2008-09-26,42.03,-37.22
2008-09-27,41.88,-37.68
2008-09-28,40.35,-36.49
2008-09-29,40.68,-39.11
2008-09-30,41.31,-39.50
2008-10-01,41.11,-37.60
2008-10-02,41.57,-36.55
2008-10-03,41.59,-38.71
2008-10-04,41.20,-38.72
2008-10-05,39.74,-39.29
2008-10-06,41.43,-38.68
2008-10-07,42.92,-38.65
2008-10-08,42.12,-38.03
2008-10-09,39.93,-39.27
2008-10-10,38.44,-39.32
2008-10-11,39.12,-39.80
2008-10-12,40.41,-39.70
2008-10-13,43.10,-38.20
2008-10-14,42.18,-38.12
2008-10-15,41.77,-39.31
2008-10-16,42.17,-38.98
2008-10-17,40.94,-39.97
2008-10-18,40.90,-39.05
2008-10-19,42.01,-39.16
2008-10-20,41.50,-39.38
2008-10-21,42.80,-39.28
2008-10-22,41.07,-40.56
2008-10-23,42.73,-39.77
2008-10-24,43.25,-40.05
2008-10-25,43.79,-39.23
2008-10-26,42.98,-40.49
2008-10-27,43.16,-40.59
2008-10-28,43.12,-40.49
2008-10-29,42.85,-40.60
2008-10-30,45.25,-40.97
2008-10-31,42.75,-42.62
2008-11-01,42.29,-40.12
2008-11-02,42.52,-42.33
2008-11-03,43.74,-42.81
2008-11-04,43.22,-40.57
2008-11-05,44.09,-41.45
2008-11-06,44.37,-40.44
2008-11-07,44.62,-40.84
2008-11-08,43.90,-41.57
2008-11-09,40.84,-42.98
2008-11-10,43.30,-40.88
2008-11-11,43.72,-40.93
2008-11-12,43.29,-38.59
2008-11-13,43.66,-41.62
2008-11-14,44.59,-42.76
2008-11-15,43.85,-40.56
2008-11-16,45.62,-41.58
2008-11-17,45.79,-41.85
2008-11-18,46.39,-42.12
2008-11-19,44.62,-42.13
2008-11-20,45.37,-41.58
2008-11-21,45.40,-41.26
2008-11-22,46.44,-43.19
2008-11-23,45.53,-42.46
2008-11-24,46.71,-41.71
2008-11-25,46.37,-43.25
2008-11-26,45.03,-42.69
2008-11-27,46.03,-42.28
2008-11-28,47.41,-43.42
2008-11-29,44.84,-41.99
2008-11-30,46.51,-42.85
2008-12-01,46.69,-42.82
2008-12-02,46.57,-42.09
2008-12-03,47.25,-42.14
2008-12-04,46.29,-42.58
2008-12-05,47.68,-42.03
2008-12-06,47.47,-43.17
2008-12-07,46.48,-43.42
2008-12-08,48.13,-41.90
2008-12-09,48.94,-42.81
2008-12-10,48.62,-43.47
2008-12-11,47.95,-43.74
2008-12-12,47.08,-44.05
2008-12-13,45.07,-44.52
2008-12-14,45.66,-42.10
2008-12-15,46.78,-44.63
2008-12-16,47.50,-45.55
2008-12-17,46.26,-43.57
2008-12-18,46.92,-43.72
2008-12-19,46.99,-43.37
2008-12-20,45.49,-42.59
2008-12-21,48.12,-44.02
2008-12-22,47.35,-44.25
2008-12-23,43.30,-44.27
2008-12-24,50.60,-43.86
2008-12-25,49.48,-44.21
2008-12-26,46.72,-45.96
2008-12-27,50.04,-42.41
2008-12-28,48.76,-43.94
2008-12-29,48.11,-44.73
2008-12-30,49.47,-44.35
2008-12-31,48.18,-46.01
2009-01-01,48.70,-45.12
2009-01-02,49.26,-45.60
2009-01-03,47.00,-45.46
2009-01-04,47.41,-45.46
2009-01-05,48.81,-45.23
2009-01-06,46.29,-44.01
2009-01-07,49.40,-44.95
2009-01-08,49.83,-46.49
2009-01-09,49.14,-43.92
2009-01-10,49.89,-45.39
2009-01-11,49.42,-45.88
2009-01-12,50.11,-45.93
2009-01-13,49.90,-46.23
2009-01-14,48.77,-45.49
2009-01-15,49.61,-46.11
2009-01-16,49.19,-46.48
2009-01-17,49.64,-46.92
2009-01-18,50.11,-45.96
2009-01-19,50.47,-45.45
2009-01-20,50.52,-45.33
2009-01-21,49.33,-46.30
2009-01-22,50.39,-48.19
2009-01-23,48.51,-46.59
2009-01-24,49.45,-46.64
2009-01-25,47.77,-46.43
2009-01-26,48.54,-47.60
2009-01-27,50.83,-44.93
2009-01-28,50.44,-47.07
2009-01-29,50.78,-46.48
2009-01-30,51.75,-46.96
2009-01-31,51.18,-46.47
2009-02-01,50.52,-46.37
2009-02-02,50.79,-47.18
2009-02-03,49.85,-48.19
2009-02-04,51.31,-47.53
2009-02-05,51.51,-49.06
2009-02-06,52.10,-46.73
2009-02-07,51.12,-47.63
2009-02-08,50.47,-49.83
2009-02-09,49.10,-48.95
2009-02-10,49.63,-50.43
2009-02-11,52.39,-49.36
2009-02-12,49.26,-48.85
2009-02-13,48.95,-49.96
2009-02-14,50.65,-49.22
2009-02-15,53.12,-50.08
2009-02-16,53.05,-49.56
2009-02-17,51.32,-49.72
2009-02-18,52.65,-47.94
2009-02-19,52.64,-49.18
2009-02-20,52.03,-50.66
2009-02-21,51.41,-49.75
2009-02-22,52.56,-48.79
2009-02-23,53.46,-50.79
2009-02-24,52.96,-49.94
2009-02-25,50.58,-50.01
2009-02-26,51.16,-50.29
2009-02-27,52.05,-50.21
2009-02-28,52.81,-50.69
2009-03-01,53.03,-51.79
2009-03-02,53.34,-49.66
2009-03-03,52.34,-51.14
2009-03-04,54.38,-50.65
2009-03-05,52.78,-50.43
2009-03-06,52.99,-51.06
2009-03-07,54.38,-50.87
2009-03-08,53.48,-50.58
2009-03-09,52.85,-49.93
2009-03-10,54.10,-51.42
2009-03-11,54.55,-50.98
2009-03-12,53.80,-51.48
2009-03-13,53.95,-50.83
2009-03-14,53.99,-51.38
2009-03-15,53.73,-51.51
2009-03-16,54.95,-52.15
2009-03-17,54.28,-51.62
2009-03-18,54.90,-50.28
2009-03-19,54.24,-51.34
2009-03-20,54.64,-51.64
2009-03-21,54.01,-51.71
2009-03-22,52.57,-53.29
2009-03-23,52.64,-52.48
2009-03-24,55.08,-51.50
2009-03-25,55.26,-51.75
2009-03-26,57.57,-53.32
2009-03-27,55.99,-51.88
2009-03-28,56.39,-52.74
2009-03-29,54.40,-52.72
2009-03-30,55.34,-53.01
2009-03-31,56.41,-53.35
2009-04-01,55.75,-52.78
2009-04-02,56.55,-53.91
2009-04-03,53.22,-54.11
2009-04-04,55.19,-52.95
2009-04-05,56.22,-53.81
2009-04-06,55.67,-52.99
2009-04-07,58.81,-53.87
2009-04-08,55.19,-53.59
2009-04-09,54.80,-53.82
2009-04-10,56.46,-53.85
2009-04-11,55.35,-53.67
2009-04-12,55.97,-53.24
2009-04-13,57.11,-53.11
2009-04-14,56.80,-54.11
2009-04-15,53.52,-54.40
2009-04-16,56.63,-53.53
2009-04-17,57.57,-54.72
2009-04-18,56.85,-54.06
2009-04-19,57.45,-53.97
2009-04-20,57.33,-54.13
2009-04-21,58.65,-53.53
2009-04-22,57.11,-54.30
2009-04-23,55.98,-54.19
2009-04-24,56.71,-54.88
2009-04-25,57.17,-55.35
2009-04-26,58.29,-56.25
2009-04-27,58.04,-54.72
2009-04-28,57.39,-55.08
2009-04-29,58.63,-53.61
2009-04-30,56.82,-54.95
2009-05-01,55.78,-54.91
2009-05-02,58.44,-56.02
2009-05-03,58.33,-53.52
2009-05-04,53.60,-52.98
2009-05-05,57.31,-53.91
2009-05-06,57.22,-53.79
2009-05-07,57.02,-54.29
2009-05-08,57.72,-54.13
2009-05-09,58.75,-54.05
2009-05-10,58.68,-54.75
2009-05-11,58.71,-54.30
2009-05-12,56.87,-55.48
2009-05-13,59.74,-55.88
2009-05-14,56.95,-55.73
2009-05-15,59.47,-54.13
2009-05-16,59.47,-56.32
2009-05-17,60.22,-54.88
2009-05-18,58.73,-55.69
2009-05-19,58.97,-56.23
2009-05-20,59.39,-56.58
2009-05-21,58.99,-56.68
2009-05-22,59.12,-56.77
2009-05-23,59.65,-57.49
2009-05-24,58.96,-56.05
2009-05-25,59.59,-55.34
2009-05-26,59.84,-57.29
2009-05-27,59.20,-57.06
2009-05-28,59.49,-57.81
2009-05-29,60.07,-57.80
2009-05-30,58.72,-56.73
2009-05-31,59.58,-56.55
2009-06-01,61.01,-58.63
2009-06-02,59.31,-56.99
2009-06-03,59.01,-57.20
2009-06-04,60.08,-57.48
2009-06-05,59.00,-56.72
2009-06-06,61.75,-57.65
2009-06-07,60.13,-57.72
2009-06-08,61.03,-57.97
2009-06-09,60.83,-58.17
2009-06-10,59.48,-58.75
2009-06-11,60.29,-57.98
2009-06-12,60.71,-57.66
2009-06-13,62.10,-58.81
2009-06-14,61.95,-58.17
2009-06-15,61.41,-58.12
2009-06-16,60.35,-57.95
2009-06-17,61.45,-59.63
2009-06-18,62.78,-59.08
2009-06-19,62.36,-59.16
2009-06-20,61.72,-60.60
2009-06-21,62.73,-60.15
2009-06-22,62.19,-59.33
2009-06-23,63.47,-59.32
2009-06-24,62.50,-58.77
2009-06-25,62.79,-60.05
2009-06-26,62.24,-61.04
2009-06-27,62.35,-59.58
2009-06-28,61.18,-59.29
2009-06-29,62.44,-60.34
2009-06-30,63.26,-60.49
2009-07-01,63.61,-59.78
2009-07-02,63.32,-59.40
2009-07-03,63.20,-60.71
2009-07-04,62.81,-60.51
2009-07-05,63.58,-59.71
2009-07-06,63.17,-59.80
2009-07-07,63.79,-60.42
2009-07-08,63.56,-60.01
2009-07-09,64.90,-60.54
2009-07-10,65.22,-60.50
2009-07-11,65.38,-60.34
2009-07-12,64.61,-60.09
2009-07-13,64.99,-59.94
2009-07-14,64.38,-60.57
2009-07-15,65.31,-61.29
2009-07-16,64.33,-61.12
2009-07-17,64.32,-60.55
2009-07-18,65.50,-60.95
2009-07-19,63.92,-60.86
2009-07-20,64.47,-62.21
2009-07-21,64.96,-61.88
2009-07-22,65.46,-61.39
2009-07-23,65.85,-61.65
2009-07-24,64.51,-62.17
2009-07-25,65.75,-62.24
2009-07-26,64.34,-62.65
2009-07-27,66.20,-62.39
2009-07-28,64.97,-62.65
2009-07-29,65.40,-61.50
2009-07-30,66.84,-62.33
2009-07-31,66.15,-62.66
2009-08-01,66.31,-62.95
2009-08-02,65.75,-62.73
2009-08-03,66.99,-63.04
2009-08-04,66.49,-61.77
2009-08-05,66.03,-62.84
2009-08-06,66.85,-62.27
2009-08-07,66.23,-64.38
2009-08-08,65.60,-62.72
2009-08-09,66.32,-63.60
2009-08-10,66.09,-63.46
2009-08-11,67.04,-63.18
2009-08-12,67.78,-63.86
2009-08-13,66.66,-62.98
2009-08-14,66.44,-64.03
2009-08-15,67.20,-64.18
2009-08-16,67.42,-64.66
2009-08-17,68.24,-64.48
2009-08-18,67.94,-63.84
2009-08-19,67.64,-64.63
2009-08-20,66.69,-64.03
2009-08-21,67.64,-63.71
2009-08-22,66.31,-63.71
2009-08-23,66.18,-62.15
2009-08-24,68.94,-62.51
2009-08-25,67.70,-63.90
2009-08-26,67.06,-63.23
2009-08-27,68.11,-63.77
2009-08-28,67.47,-65.14
2009-08-29,68.59,-64.01
2009-08-30,66.92,-63.75
