PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P563
Station name, ButtonwillCS2005
Begin Date, 2005-12-17
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P563.cwu.nam14.pos
Offset from source file, 84.35 mm North, -75.19 mm East, -46.58 mm Vertical
Reference position, 35.4186694765 North Latitude, -119.4211664183 East Longitude, 56.60284 meters elevation
Date,North (mm),East (mm)
2007-11-04,26.71,-21.63
2007-11-05,27.70,-21.33
2007-11-06,27.17,-22.68
2007-11-07,28.41,-22.99
2007-11-08,26.98,-22.16
2007-11-09,26.69,-23.44
2007-11-10,27.71,-22.38
2007-11-11,28.02,-23.54
2007-11-12,28.65,-23.91
2007-11-13,28.85,-22.72
2007-11-14,28.71,-22.65
2007-11-15,28.80,-22.31
2007-11-16,28.75,-22.51
2007-11-17,28.54,-22.97
2007-11-18,28.89,-23.36
2007-11-19,29.31,-23.21
2007-11-20,28.53,-23.13
2007-11-21,30.27,-23.65
2007-11-22,29.68,-24.14
2007-11-23,29.89,-23.53
2007-11-24,28.67,-22.88
2007-11-25,28.78,-22.72
2007-11-26,29.09,-23.11
2007-11-27,30.19,-23.28
2007-11-28,29.98,-22.67
2007-11-29,29.37,-23.58
2007-11-30,29.48,-22.85
2007-12-01,29.51,-24.11
2007-12-02,29.64,-22.55
2007-12-03,29.80,-22.91
2007-12-04,30.53,-23.05
2007-12-05,28.78,-21.92
2007-12-06,31.80,-22.53
2007-12-07,27.93,-23.49
2007-12-08,31.82,-23.52
2007-12-09,31.16,-23.77
2007-12-10,30.44,-23.06
2007-12-11,30.41,-23.94
2007-12-12,30.37,-23.68
2007-12-13,29.64,-23.37
2007-12-14,29.23,-23.59
2007-12-15,29.90,-22.54
2007-12-16,30.24,-23.96
2007-12-17,30.61,-24.54
2007-12-18,29.30,-23.30
2007-12-19,29.67,-25.46
2007-12-20,31.14,-23.15
2007-12-21,29.94,-24.23
2007-12-22,31.19,-24.39
2007-12-23,29.46,-23.50
2007-12-24,30.77,-24.62
2007-12-25,30.07,-24.93
2007-12-26,30.17,-25.08
2007-12-27,30.01,-24.30
2007-12-28,31.10,-24.18
2007-12-29,30.21,-23.73
2007-12-30,29.73,-24.94
2007-12-31,30.02,-24.06
2008-01-01,29.96,-23.96
2008-01-02,30.97,-24.45
2008-01-03,30.38,-23.97
2008-01-04,30.12,-25.48
2008-01-05,32.31,-23.30
2008-01-06,28.92,-26.25
2008-01-07,29.66,-24.94
2008-01-08,30.74,-23.53
2008-01-09,29.89,-24.55
2008-01-10,30.63,-24.32
2008-01-11,30.39,-25.20
2008-01-12,30.86,-24.89
2008-01-13,30.64,-24.81
2008-01-14,30.99,-25.13
2008-01-15,30.09,-24.76
2008-01-16,30.69,-25.93
2008-01-17,29.37,-24.95
2008-01-18,30.01,-25.24
2008-01-19,30.53,-25.05
2008-01-20,29.63,-24.25
2008-01-21,29.21,-24.83
2008-01-22,28.80,-25.25
2008-01-23,28.68,-25.58
2008-01-24,29.23,-25.24
2008-01-25,31.50,-24.63
2008-01-26,28.80,-25.35
2008-01-27,28.65,-23.44
2008-01-28,29.52,-27.32
2008-01-29,29.85,-24.90
2008-01-30,28.68,-24.49
2008-01-31,30.08,-24.98
2008-02-01,28.18,-25.57
2008-02-02,29.93,-25.38
2008-02-03,29.53,-25.51
2008-02-04,29.92,-25.43
2008-02-05,30.46,-24.53
2008-02-06,29.85,-24.55
2008-02-07,29.87,-24.84
2008-02-08,28.48,-24.61
2008-02-09,29.19,-24.76
2008-02-10,29.58,-24.85
2008-02-11,29.18,-24.07
2008-02-12,30.42,-24.48
2008-02-13,29.42,-25.25
2008-02-14,29.04,-25.22
2008-02-15,29.65,-24.76
2008-02-16,29.57,-24.48
2008-02-17,29.13,-24.13
2008-02-18,28.98,-24.81
2008-02-19,29.32,-24.43
2008-02-20,28.42,-25.94
2008-02-21,30.04,-24.94
2008-02-22,28.11,-26.85
2008-02-23,28.92,-24.65
2008-02-24,24.97,-24.53
2008-02-25,28.82,-24.63
2008-02-26,30.19,-26.29
2008-02-27,30.57,-26.16
2008-02-28,30.27,-26.56
2008-02-29,30.12,-26.01
2008-03-01,29.35,-27.18
2008-03-02,30.84,-27.11
2008-03-03,30.60,-26.87
2008-03-04,31.14,-26.43
2008-03-05,30.79,-25.93
2008-03-06,31.05,-26.18
2008-03-07,31.25,-27.17
2008-03-08,30.68,-25.57
2008-03-09,30.61,-26.66
2008-03-10,31.77,-26.02
2008-03-11,31.44,-27.74
2008-03-12,31.62,-26.95
2008-03-13,31.17,-26.53
2008-03-14,30.28,-28.17
2008-03-15,31.09,-28.53
2008-03-16,30.41,-29.34
