PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P567
Station name, RioBravo__CS2005
Begin Date, 2005-07-22
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P567.cwu.nam14.pos
Offset from source file, 78.20 mm North, -77.42 mm East, 6.32 mm Vertical
Reference position, 35.4209465988 North Latitude, -118.7535774105 East Longitude, 706.32453 meters elevation
Date,North (mm),East (mm)
2006-09-01,13.99,-11.56
2006-09-02,14.26,-10.67
2006-09-03,14.40,-10.95
2006-09-04,14.67,-10.46
2006-09-05,14.53,-10.46
2006-09-06,14.62,-11.28
2006-09-07,13.75,-12.33
2006-09-08,14.70,-11.35
2006-09-09,13.79,-12.26
2006-09-10,14.75,-11.51
2006-09-11,14.84,-11.65
2006-09-12,15.65,-11.59
2006-09-13,14.25,-10.63
2006-09-14,12.67,-12.02
2006-09-15,13.01,-13.33
2006-09-16,14.98,-12.33
2006-09-17,14.22,-11.39
2006-09-18,14.79,-11.81
2006-09-19,14.93,-11.83
2006-09-20,14.34,-11.76
2006-09-21,14.15,-12.80
2006-09-22,15.44,-12.81
2006-09-23,15.79,-12.99
2006-09-24,16.65,-11.91
2006-09-25,15.53,-11.43
2006-09-26,14.21,-11.99
2006-09-27,15.57,-12.09
2006-09-28,14.69,-13.31
2006-09-29,15.32,-11.96
2006-09-30,15.16,-12.72
2006-10-01,15.23,-13.31
2006-10-02,15.26,-13.21
2006-10-03,14.35,-12.34
2006-10-04,15.54,-12.55
2006-10-05,15.28,-12.32
2006-10-06,15.30,-13.30
2006-10-07,16.00,-13.83
2006-10-08,16.12,-14.04
2006-10-09,16.37,-13.15
2006-10-10,15.93,-12.47
2006-10-11,14.55,-13.84
2006-10-12,15.41,-13.89
2006-10-13,14.79,-12.86
2006-10-14,16.33,-13.41
2006-10-15,15.56,-14.02
2006-10-16,15.66,-12.99
2006-10-17,15.61,-12.44
2006-10-18,17.37,-12.56
2006-10-19,15.32,-13.43
2006-10-20,16.45,-13.35
2006-10-21,15.63,-13.62
2006-10-22,15.76,-14.44
2006-10-23,17.05,-13.85
2006-10-24,16.44,-14.48
2006-10-25,15.79,-14.66
2006-10-26,15.97,-13.27
2006-10-27,16.31,-13.01
2006-10-28,15.04,-14.05
2006-10-29,15.99,-13.48
2006-10-30,15.07,-13.93
2006-10-31,15.53,-13.32
2006-11-01,16.35,-13.42
2006-11-02,17.14,-14.02
2006-11-03,17.14,-13.80
2006-11-04,16.13,-13.95
2006-11-05,15.08,-13.52
2006-11-06,15.58,-13.79
2006-11-07,16.92,-12.58
2006-11-08,16.34,-14.66
2006-11-09,15.66,-15.13
2006-11-10,16.64,-14.65
2006-11-11,15.99,-14.28
2006-11-12,16.85,-14.60
2006-11-13,16.49,-13.22
2006-11-14,15.44,-15.26
2006-11-15,15.66,-14.06
2006-11-16,16.81,-13.93
2006-11-17,16.11,-13.89
2006-11-18,15.86,-15.76
2006-11-19,16.88,-14.68
2006-11-20,15.80,-14.54
2006-11-21,16.88,-14.35
2006-11-22,16.65,-14.24
2006-11-23,16.82,-14.39
2006-11-24,17.09,-15.00
2006-11-25,15.96,-15.15
2006-11-26,15.57,-15.34
2006-11-27,15.66,-15.54
2006-11-28,16.36,-12.99
2006-11-29,16.54,-14.80
2006-11-30,16.46,-14.93
2006-12-01,16.09,-15.00
2006-12-02,15.95,-14.97
2006-12-03,16.46,-14.81
2006-12-04,16.81,-15.14
2006-12-05,17.15,-15.22
2006-12-06,17.70,-15.14
2006-12-07,17.62,-15.65
2006-12-08,16.01,-15.47
2006-12-09,17.06,-15.38
2006-12-10,16.45,-16.60
2006-12-11,17.23,-16.88
2006-12-12,17.75,-15.95
2006-12-13,18.92,-15.11
2006-12-14,18.00,-15.87
2006-12-15,17.89,-16.21
2006-12-16,17.51,-16.58
2006-12-17,15.00,-17.51
2006-12-18,16.30,-16.54
2006-12-19,17.89,-16.18
2006-12-20,17.42,-15.83
2006-12-21,17.60,-15.28
2006-12-22,16.73,-16.74
2006-12-23,17.50,-15.20
2006-12-24,17.36,-14.97
2006-12-25,17.42,-16.00
2006-12-26,18.83,-15.41
2006-12-27,16.74,-16.78
2006-12-28,17.30,-15.79
2006-12-29,18.19,-17.00
2006-12-30,18.04,-15.15
2006-12-31,18.67,-15.56
2007-01-01,18.54,-16.77
2007-01-02,17.89,-16.63
2007-01-03,18.82,-16.25
2007-01-04,18.37,-16.04
2007-01-05,19.34,-15.86
2007-01-06,19.13,-16.25
2007-01-07,19.13,-15.63
2007-01-08,18.74,-16.76
2007-01-09,18.43,-16.45
2007-01-10,18.49,-15.69
