PBO Station Position Time Series.
Format Version, 1.2.0
Reference Frame, NAM14
4-character ID, P518
Station name, TrepletMtnCS2008
Begin Date, 2008-04-25
End Date, 2020-08-31
Release Date, 2020-09-01
Source file, P518.cwu.nam14.pos
Offset from source file, 170.37 mm North, -151.98 mm East, 3.69 mm Vertical
Reference position, 35.0200341688 North Latitude, -120.0753083329 East Longitude, 1101.79015 meters elevation
Date,North (mm),East (mm)
2009-03-25,28.38,-26.63
2009-03-26,30.47,-25.74
2009-03-27,29.41,-26.68
2009-03-28,28.59,-26.83
2009-03-29,27.71,-25.60
2009-03-30,27.34,-27.15
2009-03-31,28.57,-26.35
2009-04-01,29.54,-25.50
2009-04-02,29.40,-27.18
2009-04-03,29.58,-27.23
2009-04-04,28.91,-27.24
2009-04-05,29.03,-26.21
2009-04-06,29.45,-26.19
2009-04-07,28.69,-26.91
2009-04-08,29.77,-26.01
2009-04-09,29.33,-27.38
2009-04-10,29.91,-27.92
2009-04-11,28.04,-28.13
2009-04-12,29.47,-28.19
2009-04-13,27.52,-29.66
2009-04-14,29.62,-27.74
2009-04-15,28.28,-27.14
2009-04-16,29.28,-27.59
2009-04-17,27.54,-29.23
2009-04-18,29.87,-27.92
2009-04-19,29.77,-27.44
2009-04-20,31.98,-24.29
2009-04-21,30.82,-27.07
2009-04-22,30.18,-26.78
2009-04-23,28.85,-27.40
2009-04-24,30.09,-27.77
2009-04-25,30.15,-29.03
2009-04-26,29.49,-27.94
2009-04-27,29.64,-27.18
2009-04-28,30.49,-27.39
2009-04-29,30.87,-27.48
2009-04-30,29.76,-28.96
2009-05-01,29.98,-27.41
2009-05-02,31.22,-27.22
2009-05-03,32.77,-26.83
2009-05-04,30.34,-27.78
2009-05-05,31.53,-26.42
2009-05-06,30.03,-28.09
2009-05-07,30.37,-26.63
2009-05-08,31.48,-27.18
2009-05-09,32.06,-28.33
2009-05-10,31.12,-29.30
2009-05-11,30.21,-29.31
2009-05-12,29.54,-30.11
2009-05-13,31.12,-28.95
2009-05-14,33.42,-28.15
2009-05-15,29.72,-31.58
2009-05-16,32.41,-29.44
2009-05-17,35.49,-28.43
2009-05-18,33.72,-29.91
2009-05-19,34.37,-28.70
2009-05-20,34.20,-28.68
2009-05-21,33.53,-29.43
2009-05-22,33.01,-29.35
2009-05-23,32.75,-29.54
2009-05-24,34.37,-29.22
2009-05-25,34.15,-29.36
2009-05-26,32.92,-29.60
2009-05-27,33.31,-29.99
2009-05-28,32.15,-31.83
2009-05-29,33.05,-29.25
2009-05-30,34.03,-30.25
2009-05-31,34.16,-29.53
2009-06-01,34.37,-29.74
2009-06-02,34.56,-31.53
2009-06-03,34.47,-30.48
2009-06-04,34.49,-30.65
2009-06-05,34.54,-29.06
2009-06-06,35.30,-30.59
2009-06-07,35.00,-30.08
2009-06-08,35.24,-29.87
2009-06-09,35.98,-30.52
2009-06-10,36.04,-31.71
2009-06-11,34.55,-30.48
2009-06-12,34.84,-29.80
2009-06-13,35.20,-30.75
2009-06-14,35.73,-29.66
2009-06-15,35.69,-30.07
2009-06-16,35.30,-31.00
2009-06-17,36.26,-30.82
2009-06-18,35.20,-32.48
2009-06-19,36.69,-31.76
2009-06-20,37.52,-31.46
2009-06-21,36.47,-30.50
2009-06-22,35.33,-33.42
2009-06-23,37.63,-30.83
